delivery_id,order_id,order_item,expected_delivery_time_min,actual_delivery_time_min,delivery_item,distance_km
DEL202502008549,ORD202502008549,,37,,,4.8
DEL202502021555,ORD202502021555,3,40,43,3,2.2
DEL202502019816,ORD202502019816,,39,,,6.9
DEL202502005761,ORD202502005761,4,36,55,4,1.6
DEL202502004814,ORD202502004814,3,36,41,3,1.1
DEL202502014219,ORD202502014219,5,36,42,5,1.7
DEL202502018327,ORD202502018327,3,44,30,3,4.3
DEL202502018336,ORD202502018336,3,30,38,3,3.6
DEL202502010366,ORD202502010366,3,38,53,3,2
DEL202502023731,ORD202502023731,4,44,40,4,4.3
DEL202502001605,ORD202502001605,8,41,34,8,3.6
DEL202502023341,ORD202502023341,1,34,44,1,3.8
DEL202502007474,ORD202502007474,4,41,37,4,7.1
DEL202502024084,ORD202502024084,5,37,35,5,6.3
DEL202502003720,ORD202502003720,,31,,,3.1
DEL202502004267,ORD202502004267,2,43,29,2,4.1
DEL202502023336,ORD202502023336,6,43,33,7,5.5
DEL202502022637,ORD202502022637,1,33,36,1,1.6
DEL202502023801,ORD202502023801,1,43,45,1,6.2
DEL202502014095,ORD202502014095,6,34,41,6,2.1
DEL202502010471,ORD202502010471,8,44,32,7,5.1
DEL202502003294,ORD202502003294,2,37,36,2,1.2
DEL202502005809,ORD202502005809,6,44,39,6,2
DEL202502018699,ORD202502018699,7,38,37,7,7.4
DEL202502002380,ORD202502002380,4,36,40,4,2.7
DEL202502011929,ORD202502011929,,37,,,5
DEL202502012101,ORD202502012101,6,34,40,6,5.9
DEL202502000120,ORD202502000120,3,41,41,3,1.2
DEL202502002735,ORD202502002735,5,33,31,5,2.3
DEL202502017262,ORD202502017262,4,30,43,4,6.9
DEL202502003052,ORD202502003052,6,44,32,6,3.2
DEL202502015343,ORD202502015343,3,34,54,1,6.5
DEL202502019170,ORD202502019170,7,43,34,7,5.4
DEL202502010853,ORD202502010853,2,34,49,1,4.6
DEL202502009757,ORD202502009757,8,32,25,8,1.1
DEL202502001426,ORD202502001426,6,39,37,4,6.4
DEL202502001907,ORD202502001907,5,38,47,5,5.1
DEL202502010197,ORD202502010197,4,39,43,4,6.4
DEL202502008169,ORD202502008169,7,40,33,7,5.2
DEL202502012995,ORD202502012995,7,44,31,6,5.9
DEL202502008674,ORD202502008674,2,35,46,2,1.9
DEL202502001087,ORD202502001087,2,41,25,2,4.1
DEL202502011590,ORD202502011590,9,34,40,9,1.6
DEL202502008942,ORD202502008942,9,32,30,9,2.5
DEL202502006278,ORD202502006278,3,42,33,3,5.7
DEL202502010339,ORD202502010339,4,33,35,4,1.6
DEL202502003355,ORD202502003355,2,32,42,2,1.6
DEL202502022834,ORD202502022834,5,32,29,5,3.9
DEL202502014021,ORD202502014021,4,40,55,6,3.1
DEL202502007377,ORD202502007377,2,32,40,2,5.1
DEL202502024914,ORD202502024914,4,38,54,4,5.1
DEL202502009271,ORD202502009271,,38,,,4.4
DEL202502018767,ORD202502018767,6,39,48,6,2.5
DEL202502013368,ORD202502013368,4,35,44,4,5.9
DEL202502012277,ORD202502012277,7,44,44,7,7.1
DEL202502001821,ORD202502001821,5,43,48,5,3.4
DEL202502008429,ORD202502008429,3,38,45,3,1.1
DEL202502004992,ORD202502004992,,33,,,7.1
DEL202502016506,ORD202502016506,5,37,33,5,1.9
DEL202502024981,ORD202502024981,4,40,26,4,6.6
DEL202502014557,ORD202502014557,4,30,35,4,1.5
DEL202502004726,ORD202502004726,3,36,44,1,2.3
DEL202502020923,ORD202502020923,3,36,35,3,5.3
DEL202502022197,ORD202502022197,8,36,36,7,4.2
DEL202502014752,ORD202502014752,4,35,36,4,7.8
DEL202502008886,ORD202502008886,4,32,41,4,4.8
DEL202502000028,ORD202502000028,3,44,33,3,3.3
DEL202502020790,ORD202502020790,2,30,54,1,1.3
DEL202502002319,ORD202502002319,6,45,49,6,6.3
DEL202502014760,ORD202502014760,6,36,55,7,1.3
DEL202502004545,ORD202502004545,4,39,49,4,2.3
DEL202502019843,ORD202502019843,3,36,27,3,1.8
DEL202502005934,ORD202502005934,4,43,36,3,1
DEL202502009798,ORD202502009798,6,37,31,6,7.6
DEL202502016577,ORD202502016577,2,44,44,2,6.6
DEL202502005293,ORD202502005293,1,34,37,1,5.7
DEL202502007773,ORD202502007773,1,45,53,1,7.4
DEL202502013763,ORD202502013763,6,35,25,6,5.6
DEL202502001577,ORD202502001577,,33,,,4.6
DEL202502019940,ORD202502019940,7,31,31,7,4
DEL202502019996,ORD202502019996,5,45,48,5,7.6
DEL202502003865,ORD202502003865,1,44,42,1,2.6
DEL202502000687,ORD202502000687,,31,,,3.9
DEL202502014724,ORD202502014724,5,36,53,5,5.2
DEL202502001925,ORD202502001925,2,38,36,2,2.1
DEL202502009327,ORD202502009327,3,39,55,3,1.4
DEL202502024994,ORD202502024994,6,35,42,6,7.6
DEL202502014821,ORD202502014821,6,38,35,6,1.4
DEL202502010255,ORD202502010255,6,35,25,6,4.9
DEL202502015565,ORD202502015565,5,43,42,5,3.3
DEL202502017623,ORD202502017623,6,35,47,6,7.4
DEL202502011380,ORD202502011380,3,45,47,3,2.8
DEL202502017032,ORD202502017032,2,30,47,3,6.1
DEL202502009294,ORD202502009294,9,44,35,9,6.9
DEL202502002908,ORD202502002908,3,39,29,3,2
DEL202502016274,ORD202502016274,,33,,,3.8
DEL202502002622,ORD202502002622,7,44,47,7,1.1
DEL202502012313,ORD202502012313,6,44,32,7,4.1
DEL202502017576,ORD202502017576,9,30,46,9,3.3
DEL202502016004,ORD202502016004,3,44,37,3,6
DEL202502007895,ORD202502007895,5,39,33,5,1.8
DEL202502004682,ORD202502004682,3,42,53,3,5
DEL202502020095,ORD202502020095,6,31,43,6,1.4
DEL202502004377,ORD202502004377,2,45,53,2,2.9
DEL202502001114,ORD202502001114,4,36,34,4,1.5
DEL202502002150,ORD202502002150,3,45,25,3,3.6
DEL202502012898,ORD202502012898,1,32,40,1,2.9
DEL202502008121,ORD202502008121,,32,,,7.9
DEL202502010699,ORD202502010699,6,31,35,7,3.8
DEL202502000237,ORD202502000237,2,41,48,4,6.4
DEL202502021305,ORD202502021305,4,37,47,4,2.9
DEL202502003033,ORD202502003033,6,30,26,6,1
DEL202502019752,ORD202502019752,5,41,25,5,1.4
DEL202502000948,ORD202502000948,4,44,25,4,6.5
DEL202502008047,ORD202502008047,3,41,30,3,3.3
DEL202502009460,ORD202502009460,3,39,29,3,7.4
DEL202502008941,ORD202502008941,3,40,41,3,6.4
DEL202502023612,ORD202502023612,4,38,50,3,6
DEL202502017177,ORD202502017177,8,31,45,8,7.8
DEL202502006095,ORD202502006095,4,31,37,4,3
DEL202502015334,ORD202502015334,6,44,31,6,2.6
DEL202502002363,ORD202502002363,4,34,30,4,7.7
DEL202502024406,ORD202502024406,7,38,55,8,4.5
DEL202502013006,ORD202502013006,1,44,33,1,7.5
DEL202502007313,ORD202502007313,10,45,52,10,2
DEL202502001149,ORD202502001149,5,32,51,3,7.5
DEL202502023199,ORD202502023199,3,42,50,3,8
DEL202502017636,ORD202502017636,8,38,29,6,4
DEL202502005365,ORD202502005365,6,35,35,6,5.5
DEL202502002277,ORD202502002277,6,35,36,6,5.5
DEL202502006401,ORD202502006401,4,33,35,4,4.6
DEL202502006116,ORD202502006116,6,39,36,6,6.9
DEL202502005132,ORD202502005132,11,40,32,11,2.5
DEL202502000186,ORD202502000186,4,37,29,4,5.5
DEL202502009063,ORD202502009063,3,38,33,3,3.2
DEL202502024160,ORD202502024160,3,41,37,3,5.4
DEL202502001542,ORD202502001542,2,34,41,2,3.8
DEL202502000372,ORD202502000372,3,40,30,3,4.7
DEL202502014617,ORD202502014617,2,38,51,2,1.4
DEL202502017775,ORD202502017775,4,39,32,5,3.6
DEL202502003046,ORD202502003046,4,39,43,3,3.8
DEL202502007510,ORD202502007510,2,44,48,3,5.5
DEL202502008054,ORD202502008054,7,34,46,6,1.7
DEL202502018383,ORD202502018383,1,38,32,1,2.3
DEL202502003394,ORD202502003394,1,39,29,1,6.9
DEL202502020962,ORD202502020962,2,35,55,2,1.4
DEL202502007735,ORD202502007735,4,37,47,4,4
DEL202502021474,ORD202502021474,7,43,28,7,7.7
DEL202502014500,ORD202502014500,7,31,45,7,6.2
DEL202502016370,ORD202502016370,2,37,43,2,2.6
DEL202502002596,ORD202502002596,8,45,40,8,6
DEL202502017102,ORD202502017102,2,39,35,2,1
DEL202502013336,ORD202502013336,3,42,49,2,6.2
DEL202502006410,ORD202502006410,2,44,50,2,4.2
DEL202502018208,ORD202502018208,5,44,39,5,1.4
DEL202502019162,ORD202502019162,4,43,44,6,1.1
DEL202502009448,ORD202502009448,9,32,43,9,3
DEL202502023643,ORD202502023643,2,30,55,2,6.9
DEL202502001164,ORD202502001164,3,32,49,3,1.1
DEL202502018720,ORD202502018720,1,33,38,1,1.3
DEL202502004274,ORD202502004274,3,43,51,3,3.8
DEL202502002282,ORD202502002282,3,33,40,3,5.2
DEL202502008410,ORD202502008410,6,39,40,6,6.8
DEL202502006606,ORD202502006606,2,35,31,2,4.9
DEL202502008042,ORD202502008042,5,31,32,5,3.9
DEL202502011526,ORD202502011526,7,34,42,7,7.6
DEL202502012289,ORD202502012289,8,31,44,8,4.7
DEL202502014504,ORD202502014504,6,34,39,6,4.4
DEL202502005137,ORD202502005137,3,34,44,3,7.1
DEL202502023795,ORD202502023795,3,40,38,3,5.4
DEL202502008779,ORD202502008779,6,42,39,6,6.3
DEL202502024041,ORD202502024041,8,44,34,7,6.5
DEL202502015763,ORD202502015763,7,43,44,7,2.7
DEL202502001404,ORD202502001404,7,41,45,7,2.1
DEL202502024830,ORD202502024830,9,31,37,9,2.2
DEL202502017053,ORD202502017053,3,45,38,3,3.1
DEL202502015044,ORD202502015044,,38,,,4.2
DEL202502002917,ORD202502002917,1,36,54,1,3.3
DEL202502003688,ORD202502003688,6,41,48,6,2
DEL202502018035,ORD202502018035,3,42,46,3,2.1
DEL202502009037,ORD202502009037,2,30,25,2,1.3
DEL202502017699,ORD202502017699,5,41,43,5,7.1
DEL202502012807,ORD202502012807,8,41,27,8,3.7
DEL202502013717,ORD202502013717,3,41,42,3,3.2
DEL202502007470,ORD202502007470,,31,,,3.4
DEL202502002404,ORD202502002404,3,33,53,3,2.8
DEL202502019005,ORD202502019005,1,33,38,1,4.5
DEL202502010222,ORD202502010222,5,42,46,5,1.4
DEL202502000014,ORD202502000014,2,43,50,2,6.8
DEL202502002912,ORD202502002912,1,45,43,1,1.9
DEL202502012326,ORD202502012326,3,39,55,3,6.6
DEL202502012426,ORD202502012426,5,35,52,5,6
DEL202502011339,ORD202502011339,6,34,30,6,1.7
DEL202502014803,ORD202502014803,5,44,30,5,6.5
DEL202502022501,ORD202502022501,3,35,35,3,4
DEL202502020974,ORD202502020974,4,43,32,6,5.5
DEL202502000765,ORD202502000765,1,30,41,2,1.4
DEL202502021270,ORD202502021270,7,42,42,7,7.8
DEL202502024617,ORD202502024617,6,37,38,4,6.7
DEL202502024850,ORD202502024850,3,33,33,3,3.7
DEL202502015975,ORD202502015975,5,36,38,5,3.3
DEL202502005884,ORD202502005884,7,38,45,7,3.8
DEL202502001388,ORD202502001388,8,36,36,8,3.2
DEL202502007927,ORD202502007927,6,45,46,6,5.7
DEL202502016881,ORD202502016881,3,45,35,3,4.6
DEL202502015396,ORD202502015396,8,40,38,8,5.3
DEL202502014140,ORD202502014140,2,43,33,2,6.2
DEL202502001498,ORD202502001498,3,39,25,3,7.5
DEL202502020601,ORD202502020601,,40,,,1.1
DEL202502017414,ORD202502017414,,41,,,3
DEL202502002485,ORD202502002485,4,38,49,4,3.5
DEL202502012506,ORD202502012506,3,45,43,3,3.5
DEL202502013694,ORD202502013694,2,31,37,2,5
DEL202502000084,ORD202502000084,2,30,37,2,2.7
DEL202502003998,ORD202502003998,1,30,41,1,7.6
DEL202502020433,ORD202502020433,8,45,43,8,4.3
DEL202502016916,ORD202502016916,4,33,34,4,2.7
DEL202502017871,ORD202502017871,,31,,,4.7
DEL202502019836,ORD202502019836,4,45,43,4,4.2
DEL202502003476,ORD202502003476,2,41,32,2,6.9
DEL202502001174,ORD202502001174,1,42,41,1,7.2
DEL202502018371,ORD202502018371,1,45,51,1,6.4
DEL202502015182,ORD202502015182,2,38,38,1,3.6
DEL202502001387,ORD202502001387,1,39,51,1,3.8
DEL202502005488,ORD202502005488,4,31,41,6,2
DEL202502017411,ORD202502017411,8,44,51,8,4.8
DEL202502007737,ORD202502007737,7,42,32,7,5.9
DEL202502019777,ORD202502019777,9,37,29,9,4.7
DEL202502023660,ORD202502023660,5,45,37,3,5.3
DEL202502021336,ORD202502021336,3,41,37,3,3.5
DEL202502002866,ORD202502002866,5,41,39,3,3.4
DEL202502013776,ORD202502013776,3,31,50,3,5.9
DEL202502018743,ORD202502018743,2,39,49,2,6
DEL202502006321,ORD202502006321,9,43,51,9,7.2
DEL202502011975,ORD202502011975,3,36,43,4,1
DEL202502019169,ORD202502019169,3,34,29,3,6.5
DEL202502024365,ORD202502024365,3,37,37,3,7.2
DEL202502007999,ORD202502007999,,36,,,6.1
DEL202502019006,ORD202502019006,5,38,38,5,7.1
DEL202502020375,ORD202502020375,2,32,42,2,5.1
DEL202502020631,ORD202502020631,2,32,40,2,6.6
DEL202502023747,ORD202502023747,4,43,32,4,4.1
DEL202502003689,ORD202502003689,4,42,40,4,7.4
DEL202502015122,ORD202502015122,5,44,30,5,2.6
DEL202502017222,ORD202502017222,3,45,37,3,2.3
DEL202502018148,ORD202502018148,2,36,52,2,7.7
DEL202502014130,ORD202502014130,4,40,41,4,6
DEL202502014727,ORD202502014727,,32,,,4.1
DEL202502018839,ORD202502018839,7,45,25,6,4.2
DEL202502020363,ORD202502020363,1,30,36,1,1.7
DEL202502012861,ORD202502012861,1,40,52,1,4.1
DEL202502008019,ORD202502008019,3,33,46,3,5.6
DEL202502013424,ORD202502013424,5,35,44,5,3.5
DEL202502022549,ORD202502022549,5,36,46,5,6.5
DEL202502011297,ORD202502011297,4,38,39,4,6.8
DEL202502012769,ORD202502012769,7,39,31,7,6.2
DEL202502002609,ORD202502002609,9,33,48,9,1.8
DEL202502003743,ORD202502003743,14,30,45,14,6.2
DEL202502005906,ORD202502005906,1,34,27,1,5.5
DEL202502023339,ORD202502023339,6,40,38,6,5.7
DEL202502002881,ORD202502002881,1,40,39,1,2.6
DEL202502017632,ORD202502017632,4,44,40,3,5.1
DEL202502016470,ORD202502016470,7,35,41,7,1.7
DEL202502004266,ORD202502004266,3,34,30,5,1.6
DEL202502012330,ORD202502012330,,45,,,4
DEL202502014931,ORD202502014931,4,39,39,4,4.9
DEL202502023071,ORD202502023071,1,44,40,1,1.6
DEL202502008095,ORD202502008095,10,43,35,10,5.3
DEL202502022768,ORD202502022768,8,30,38,8,3
DEL202502018758,ORD202502018758,1,43,35,1,2
DEL202502021807,ORD202502021807,8,39,39,8,2.4
DEL202502023713,ORD202502023713,3,36,39,3,6.3
DEL202502003886,ORD202502003886,3,35,55,3,3.7
DEL202502000339,ORD202502000339,7,39,40,7,5.4
DEL202502011084,ORD202502011084,5,37,36,6,4.8
DEL202502018191,ORD202502018191,2,45,45,2,1.4
DEL202502009350,ORD202502009350,2,31,43,2,4.7
DEL202502017821,ORD202502017821,4,38,36,4,7.3
DEL202502010221,ORD202502010221,7,31,31,7,1.5
DEL202502004991,ORD202502004991,1,37,44,1,3.8
DEL202502006866,ORD202502006866,2,31,37,2,5.9
DEL202502024361,ORD202502024361,1,44,32,1,2.8
DEL202502022722,ORD202502022722,5,35,39,5,3
DEL202502021651,ORD202502021651,4,43,25,4,3.8
DEL202502009355,ORD202502009355,5,40,32,5,4.8
DEL202502013319,ORD202502013319,4,31,48,4,3.5
DEL202502006246,ORD202502006246,2,31,35,2,5.1
DEL202502017308,ORD202502017308,6,35,31,6,2.8
DEL202502021820,ORD202502021820,3,35,53,3,6.1
DEL202502015140,ORD202502015140,5,34,31,5,3.9
DEL202502006325,ORD202502006325,3,44,26,3,7
DEL202502009925,ORD202502009925,3,43,41,3,3
DEL202502000197,ORD202502000197,4,36,43,6,1.7
DEL202502001104,ORD202502001104,8,44,30,8,4.3
DEL202502003337,ORD202502003337,3,37,37,3,1.6
DEL202502018900,ORD202502018900,,32,,,2.7
DEL202502000229,ORD202502000229,8,30,25,8,6.7
DEL202502009958,ORD202502009958,6,45,34,6,5.1
DEL202502011538,ORD202502011538,3,40,31,3,3.9
DEL202502005757,ORD202502005757,4,41,52,3,4.2
DEL202502024574,ORD202502024574,3,41,50,3,3.1
DEL202502008340,ORD202502008340,2,33,26,1,5.5
DEL202502018249,ORD202502018249,8,33,47,8,1.2
DEL202502000880,ORD202502000880,2,36,55,1,3.6
DEL202502009312,ORD202502009312,3,37,28,3,7
DEL202502011676,ORD202502011676,2,41,39,2,4.2
DEL202502007226,ORD202502007226,8,45,25,8,3.5
DEL202502008093,ORD202502008093,3,35,33,3,4.1
DEL202502020702,ORD202502020702,2,34,43,2,3.6
DEL202502013152,ORD202502013152,4,39,47,4,3.5
DEL202502007662,ORD202502007662,6,31,43,6,5.1
DEL202502011254,ORD202502011254,1,32,34,1,4
DEL202502009728,ORD202502009728,6,33,43,6,4.3
DEL202502005107,ORD202502005107,3,39,45,4,3.1
DEL202502012722,ORD202502012722,2,31,38,2,2.6
DEL202502008547,ORD202502008547,5,35,39,5,2.7
DEL202502001991,ORD202502001991,5,30,26,5,2.6
DEL202502002947,ORD202502002947,2,42,40,3,4.2
DEL202502018787,ORD202502018787,3,36,49,3,5.7
DEL202502010972,ORD202502010972,1,32,33,1,4.3
DEL202502024731,ORD202502024731,4,35,37,4,4
DEL202502003380,ORD202502003380,2,44,49,2,4.3
DEL202502014819,ORD202502014819,11,45,42,11,2.4
DEL202502003753,ORD202502003753,4,40,37,4,4.5
DEL202502007843,ORD202502007843,3,34,32,3,2.9
DEL202502020600,ORD202502020600,2,45,55,2,4.5
DEL202502005935,ORD202502005935,3,35,50,3,6.9
DEL202502023804,ORD202502023804,3,37,43,3,4.6
DEL202502016384,ORD202502016384,3,32,48,5,1.6
DEL202502019087,ORD202502019087,7,45,55,7,2.1
DEL202502002545,ORD202502002545,6,32,49,6,2.8
DEL202502021158,ORD202502021158,9,33,41,9,3.2
DEL202502015690,ORD202502015690,9,45,25,9,2.5
DEL202502009113,ORD202502009113,6,32,36,6,1
DEL202502023496,ORD202502023496,2,42,41,2,3.8
DEL202502020463,ORD202502020463,1,30,35,1,3.3
DEL202502012290,ORD202502012290,6,41,33,6,6.4
DEL202502003751,ORD202502003751,5,44,55,6,5.2
DEL202502003760,ORD202502003760,6,45,36,6,2.3
DEL202502018654,ORD202502018654,2,40,54,1,2.9
DEL202502021552,ORD202502021552,3,32,45,3,3.3
DEL202502024647,ORD202502024647,4,34,36,4,2.2
DEL202502005630,ORD202502005630,4,35,34,4,4
DEL202502006880,ORD202502006880,2,39,36,2,3.2
DEL202502004088,ORD202502004088,,45,,,3.8
DEL202502002902,ORD202502002902,11,37,40,11,4.9
DEL202502010596,ORD202502010596,7,30,34,7,3.3
DEL202502020354,ORD202502020354,7,44,51,7,3.1
DEL202502023540,ORD202502023540,3,39,35,3,1.7
DEL202502021219,ORD202502021219,8,32,38,8,5
DEL202502001583,ORD202502001583,8,41,51,10,7.3
DEL202502007908,ORD202502007908,4,32,40,6,3.3
DEL202502017327,ORD202502017327,7,36,33,7,5.4
DEL202502009107,ORD202502009107,7,41,38,6,3.5
DEL202502017364,ORD202502017364,2,42,33,2,4.7
DEL202502007137,ORD202502007137,11,32,39,9,7.9
DEL202502001517,ORD202502001517,3,42,46,3,3.5
DEL202502021517,ORD202502021517,7,31,55,5,2.1
DEL202502012058,ORD202502012058,5,39,43,5,2.7
DEL202502023815,ORD202502023815,5,38,43,4,7
DEL202502009168,ORD202502009168,6,36,27,6,3.9
DEL202502009828,ORD202502009828,8,42,45,6,1.7
DEL202502011716,ORD202502011716,7,40,37,7,4
DEL202502009022,ORD202502009022,5,42,46,5,5.1
DEL202502005955,ORD202502005955,5,32,34,5,4.7
DEL202502017814,ORD202502017814,3,39,39,3,1.7
DEL202502012611,ORD202502012611,6,45,55,6,4.9
DEL202502017070,ORD202502017070,,40,,,8
DEL202502014869,ORD202502014869,3,37,33,3,1.7
DEL202502014594,ORD202502014594,8,45,48,6,4.7
DEL202502023215,ORD202502023215,6,30,35,6,2.6
DEL202502023282,ORD202502023282,3,36,44,3,7.5
DEL202502006887,ORD202502006887,4,36,39,4,3.3
DEL202502011258,ORD202502011258,,41,,,2.2
DEL202502023549,ORD202502023549,1,42,43,1,2.6
DEL202502002478,ORD202502002478,3,35,33,3,3
DEL202502006641,ORD202502006641,4,32,47,4,5.1
DEL202502006110,ORD202502006110,5,32,47,3,7.5
DEL202502014585,ORD202502014585,4,30,32,4,1.3
DEL202502022448,ORD202502022448,1,31,36,1,7.9
DEL202502015195,ORD202502015195,12,34,53,11,1.7
DEL202502013078,ORD202502013078,9,40,32,10,6.7
DEL202502017142,ORD202502017142,8,32,47,8,4
DEL202502021250,ORD202502021250,5,45,37,5,4.4
DEL202502000177,ORD202502000177,3,44,33,3,6.7
DEL202502023310,ORD202502023310,2,34,48,2,6.7
DEL202502016280,ORD202502016280,3,31,25,3,6.9
DEL202502021333,ORD202502021333,,41,,,2.8
DEL202502003602,ORD202502003602,7,42,54,7,1
DEL202502023230,ORD202502023230,6,30,42,6,7.5
DEL202502017485,ORD202502017485,1,41,48,1,3.1
DEL202502021596,ORD202502021596,3,43,33,3,1.7
DEL202502001306,ORD202502001306,5,34,26,5,4.8
DEL202502006591,ORD202502006591,4,30,31,4,7.9
DEL202502021504,ORD202502021504,6,43,55,6,8
DEL202502005778,ORD202502005778,1,33,48,1,4.2
DEL202502013887,ORD202502013887,6,45,50,6,3.4
DEL202502021954,ORD202502021954,1,33,36,1,5.9
DEL202502013829,ORD202502013829,7,37,38,7,3.2
DEL202502019021,ORD202502019021,2,39,38,2,1.6
DEL202502010152,ORD202502010152,6,41,30,6,2.9
DEL202502011555,ORD202502011555,9,30,31,10,4.8
DEL202502001176,ORD202502001176,1,39,39,1,6.7
DEL202502013335,ORD202502013335,6,43,44,6,7.1
DEL202502000071,ORD202502000071,5,40,35,5,3.5
DEL202502008646,ORD202502008646,,36,,,6.3
DEL202502007076,ORD202502007076,3,36,42,3,3
DEL202502000718,ORD202502000718,2,34,25,2,2.3
DEL202502006337,ORD202502006337,,32,,,2
DEL202502018777,ORD202502018777,,42,,,1.1
DEL202502013463,ORD202502013463,9,42,25,9,6.4
DEL202502016416,ORD202502016416,2,36,41,2,7
DEL202502017483,ORD202502017483,,36,,,6.4
DEL202502017951,ORD202502017951,2,39,49,3,6
DEL202502001004,ORD202502001004,8,34,34,8,1.7
DEL202502000393,ORD202502000393,3,43,48,3,3.1
DEL202502020157,ORD202502020157,8,34,33,8,7.9
DEL202502015258,ORD202502015258,5,34,36,5,3.9
DEL202502020083,ORD202502020083,2,41,45,2,7.6
DEL202502000032,ORD202502000032,1,31,39,1,5.9
DEL202502001632,ORD202502001632,,35,,,7.4
DEL202502000086,ORD202502000086,9,43,43,9,3.5
DEL202502000317,ORD202502000317,2,32,33,2,2
DEL202502001712,ORD202502001712,13,45,45,13,4.7
DEL202502011277,ORD202502011277,3,44,36,3,3.4
DEL202502003873,ORD202502003873,,41,,,7.7
DEL202502024845,ORD202502024845,9,42,36,9,7.4
DEL202502014244,ORD202502014244,5,35,45,5,1.6
DEL202502001301,ORD202502001301,2,31,36,4,3
DEL202502005657,ORD202502005657,4,37,38,4,5
DEL202502007262,ORD202502007262,6,35,28,6,1.4
DEL202502005304,ORD202502005304,,31,,,1.7
DEL202502021800,ORD202502021800,7,33,31,7,5.6
DEL202502005937,ORD202502005937,12,45,55,12,7.8
DEL202502013498,ORD202502013498,4,40,41,4,4.6
DEL202502021083,ORD202502021083,,44,,,4
DEL202502007869,ORD202502007869,6,44,41,6,6.5
DEL202502007385,ORD202502007385,3,34,44,2,4.4
DEL202502019840,ORD202502019840,7,44,34,7,6.8
DEL202502004290,ORD202502004290,4,39,51,4,1.8
DEL202502005288,ORD202502005288,8,32,45,8,5.9
DEL202502020316,ORD202502020316,7,45,40,7,2.7
DEL202502014846,ORD202502014846,3,43,47,3,7.9
DEL202502024610,ORD202502024610,2,32,53,2,5.9
DEL202502009298,ORD202502009298,4,43,41,4,7.5
DEL202502005413,ORD202502005413,5,31,37,6,5.3
DEL202502013265,ORD202502013265,6,37,40,6,6.5
DEL202502018675,ORD202502018675,5,37,52,6,1.4
DEL202502023835,ORD202502023835,6,35,54,6,3.3
DEL202502019017,ORD202502019017,8,35,25,8,1.9
DEL202502015951,ORD202502015951,1,43,42,1,6.7
DEL202502006104,ORD202502006104,6,42,34,6,3.6
DEL202502021568,ORD202502021568,3,32,42,4,3.5
DEL202502024510,ORD202502024510,7,42,51,7,2.5
DEL202502009179,ORD202502009179,8,41,27,7,6.5
DEL202502004461,ORD202502004461,5,37,46,5,1.3
DEL202502010057,ORD202502010057,3,30,35,3,1
DEL202502016976,ORD202502016976,1,45,25,1,4.3
DEL202502013497,ORD202502013497,8,37,39,9,4.6
DEL202502007082,ORD202502007082,3,36,33,3,6.3
DEL202502008158,ORD202502008158,3,31,36,3,3.5
DEL202502024557,ORD202502024557,3,38,50,3,5.4
DEL202502017744,ORD202502017744,2,39,30,2,5.1
DEL202502020551,ORD202502020551,11,38,36,9,2
DEL202502021331,ORD202502021331,8,43,40,8,6.6
DEL202502001558,ORD202502001558,5,44,49,5,4.1
DEL202502015476,ORD202502015476,7,40,25,7,3.6
DEL202502018895,ORD202502018895,3,33,33,2,3.1
DEL202502004237,ORD202502004237,4,33,37,3,3.3
DEL202502012222,ORD202502012222,6,36,25,6,7.5
DEL202502011684,ORD202502011684,2,30,36,2,4.6
DEL202502022413,ORD202502022413,4,34,45,4,7.3
DEL202502004889,ORD202502004889,3,34,35,3,4.4
DEL202502021906,ORD202502021906,2,36,43,2,2.6
DEL202502003023,ORD202502003023,5,44,37,5,1.2
DEL202502009010,ORD202502009010,10,34,33,10,3.1
DEL202502017392,ORD202502017392,6,34,32,5,1.2
DEL202502012647,ORD202502012647,8,44,25,8,7.1
DEL202502016337,ORD202502016337,10,43,45,10,1.5
DEL202502021740,ORD202502021740,3,34,38,3,6.3
DEL202502004750,ORD202502004750,2,36,46,2,6.8
DEL202502024999,ORD202502024999,,42,,,2.6
